reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
b9aa570f-fa64-4fa3-bf40-613a9d5792ef,Fabian Muhammad,https://play-lh.googleusercontent.com/a-/ACNPEu9Q1L0TLVSH7ESASZrATTOAQWkmkHyFaELLulIYYA,"Bagus banget,mau kemana mana jd gampang, multi fungsi juga bisa buat top up haha",5,0,4.55.2,2022-11-18 11:59:15,,,most_relevant,com.gojek.app
3510b452-1197-4ebc-8c00-5ce62b0d04f6,Hendro Gusmawan,https://play-lh.googleusercontent.com/a-/ACNPEu-KGvjBodsTCEShqvIqYgHH8U1c1TIEb_PRkpgNhg,"Sangat bagus dan mempermudah perjalanan, tidak ribet pengggunaannya, banyak promo yang menarik ,proses pembayaran simple, seru pokoknya",5,0,4.55.2,2022-11-18 15:20:28,,,most_relevant,com.gojek.app
ac35061f-43b7-47bf-8c44-25bc864bc0fb,Ar Ryan,https://play-lh.googleusercontent.com/a/ALm5wu3qFkZPkgN3tUtLAPaeiIKjXVh-lK3sJ42y6_Ix=mo,"Terima kasih sudah di perbaiki Bugnya, udh kga keluar² terus nihh",5,0,4.54.2,2022-11-19 12:13:20,"Hai Ar Ryan, mohon maaf untuk kendalanya. Mohon pastikan sinyal internet kamu stabil, aktifkan App Permission/Izinkan Aplikasi dan logout kemudian login kembali.

Jika masih mengalami kendala, silakan laporkan detailnya melalui email ke customerservice@go-jek.com dan mencantumkan kode psr-22-311-0515-31108 pada subjek email. ^Agum",2022-11-07 5:15:37,most_relevant,com.gojek.app
49e39c77-3363-4b2c-875c-c90587903138,adi rahman,https://play-lh.googleusercontent.com/a-/ACNPEu-9JmGza4yAeFpdbvw0Y3oGhGCdPdnaP8EoQIY7,4 dulu ya ... Terus tingkatkan pelayanannya biar tambah semangat ngasih bintangnya,5,0,4.54.2,2022-11-19 12:53:02,,,most_relevant,com.gojek.app
9e05b610-e6e6-4cfb-9e6a-00034c63e73c,kang Muhi,https://play-lh.googleusercontent.com/a/ALm5wu1j2a5Keme5-e18ooiHdatp1DwsjVnqOZGz7HhD=mo,Fitur nya sih ok ok aja tapi kenapa ya saya mau daftar gopaylater selalu di tolak padahal saya sering banget bayar pake gojek ...akun saya juga udah akun juragan tapi kenapa di tolak terus.sedangakn saya liat temen temen saya yang baru pake gojek daftar gopaylater langsung d terima..parah nih masa yng baru daftar d terima sedangkan pengguna setia malah di tolak ...mohon dong di bantu,5,0,4.55.2,2022-11-19 16:10:57,"Hai kang Muhi, maaf atas kendala yang kamu alami. Mengenai kendala tersebut, silakan laporkan melalui email ke customerservice@go-jek.com dengan melampirkan kode psr-22-232-0057-04351 pada subject email agar tim kami bisa bantu cek lebih lanjut. ^Viska",2022-08-20 0:54:26,most_relevant,com.gojek.app
0a660e0a-42f6-4ff3-b0c0-1162b6710178,Liswanto Liswanto,https://play-lh.googleusercontent.com/a/ALm5wu3ehKb49V0ArHPZxkiWzU6iMZPoMaQFE-8GBBVl=mo,"Layanan yg cepat dan baik,memberi kenyamanan pada pelanggan..",5,0,4.55.2,2022-11-19 23:22:25,,,most_relevant,com.gojek.app
4c86377d-9c0a-4563-b3ab-2d333d0601fa,Febryana Andini,https://play-lh.googleusercontent.com/a/ALm5wu29NQgTYpblZ8d3okLV3tYWjgIAsBUo_L40Jjxv=mo,Utk perjalanan mendesak bisa banget pakek gojek .. tp sayangnya skrg kalo gofood voucher nya ga kaya dlu hihihi .. aku kasih bintang 5 utk setiap layanannya 👍👍,5,0,4.55.2,2022-11-20 1:55:55,,,most_relevant,com.gojek.app
4501ca3f-da59-4973-8f8f-2641c7636d92,Benny Tinambunan,https://play-lh.googleusercontent.com/a-/ACNPEu_kiPzBxUq4z61BKnetxvryHYgPsz1SgajYZZTipw,Ok sip deh kalau bisa bagi penguna gopay terlalu besar ongkir atau biaya kirimnya kalau bisa free kalau penguna gopay itu aja masukan saya,5,1,4.55.2,2022-11-20 4:06:26,,,most_relevant,com.gojek.app
48e90a76-6481-4c1e-a37e-50481d1e71ae,Num1 Football,https://play-lh.googleusercontent.com/a-/ACNPEu_K3ZTtzGr4JRf0UK-xIbF2AwFuEGBRfRpnKO2W6Q,"Kalau bisa tampilannya dibikin lebih berkesan universal gtu, jangan yg kesannya hanya fokus ke layanan tertentu aja ☺️🙏",5,113,4.55.2,2022-11-20 7:25:03,"Hai, mohon maaf ya. Agar kamu bisa download aplikasi Gojek, pastikan ruang penyimpanan (storage) di ponsel kamu mencukupi dan sistem operasi ponsel kamu mendukung. Semoga informasi ini membantu kamu.^Viska",2021-11-09 4:21:49,most_relevant,com.gojek.app
c3cb4133-ebdd-461f-a8e2-d04d5071bcab,Mahesa Saputra Firdaus Ramadhan,https://play-lh.googleusercontent.com/a-/ACNPEu_BC_yGOh39Zzod7019r39lTQqbtnVfqp1WB5M,"Tolong segera diperbaiki, Pin sudah saya atur dan sesuai, masa aplikasi otomatis mindahin titik, dan tidak bisa diubah, alhasil lebih jauh jadinya,",5,0,4.55.2,2022-11-20 8:01:59,"Hai Mahesa Saputra, mohon maaf ya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila kamu mengalami kendala terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Meta",2022-11-19 3:35:02,most_relevant,com.gojek.app
ffc990a9-df57-4567-b590-8e162df2d666,Rahmad madlin,https://play-lh.googleusercontent.com/a-/ACNPEu9hCd-wye88XH2wYxMW-tOOGlpWNBw68rxqzWBi3Q,"Kemarin aplikasi nya masih bisa dibuka namun semalam saat saya ingin gofood, aplikasi gagal masuk & tdk bisa dibuka. Saya coba uninstall dan install ulang namun tetap saja tdk bisa. Saya pengguna realme 2 pro. Anehnya, istri saya dgn redmi note 9 bisa membuka aplikasi nya. Bisa dibantu solusi nya Mas Admin.",5,303,4.55.2,2022-11-20 8:59:13,,,most_relevant,com.gojek.app
58d4c9d0-4249-4ec8-bbd9-90ed0da67e00,Lani Kusuma Dewi,https://play-lh.googleusercontent.com/a/ALm5wu2nc3kxf7ermoo8q19bz9fwETFywjteGCr975Sb=mo,Layanannya cepat dan banyak promonya,5,0,4.55.2,2022-11-20 11:28:05,,,most_relevant,com.gojek.app
fac03acf-e48a-466b-b22e-7f353144e15a,Sugiarti Sugi,https://play-lh.googleusercontent.com/a-/ACNPEu8DH3Yzva2N15bg5lADdVIbiRDcuegF2zSUpICiPQ,"Cepat,tepat, baik",5,0,4.45.1,2022-11-20 11:32:28,,,newest,com.gojek.app
f9926ca3-ef2f-433c-84c3-e2cfc389440f,Jason G88,https://play-lh.googleusercontent.com/a-/ACNPEu_nYwzBTFB3uL4rI7J8ebRBpMR0jBAW59zTCltB,Terbaik,5,0,4.55.2,2022-11-20 11:45:52,,,newest,com.gojek.app
14a6a2c9-bf27-4ec1-8f21-d90d90f11a62,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bagus dan membantu dengan adanya gojek,5,0,4.55.2,2022-11-20 12:01:08,,,newest,com.gojek.app
640688cb-c32f-4763-8223-6a0121255499,Kryzt.T RanoLiyho,https://play-lh.googleusercontent.com/a-/ACNPEu9pIumlFjv56-8bPsOVHEGPkyJwBxRDkbj4QqWqYQ,Untung ada gojek,5,0,4.55.2,2022-11-20 12:01:54,,,newest,com.gojek.app
3604790b-3ecf-4e9e-94aa-4eae561ff72c,Mahmu123 Mahmut,https://play-lh.googleusercontent.com/a/ALm5wu0p_092OdMzQa3eKjguq5TPdU2rvu-Os_9PZkC-=mo,GQjek,5,0,4.50.1,2022-11-20 12:11:15,,,newest,com.gojek.app
fb6fc64c-cbb1-4bb3-976b-04ab0a3e9480,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Masukkan untuk gojek, tarif gofood nya sekarang kemahalan 😅, bisa nyampe minimal 10rb ,even though jarak nya dekat 🙏",5,0,4.55.2,2022-11-20 12:17:34,,,newest,com.gojek.app
ce7fa87c-2647-4ce8-8c37-457d884a0c88,Nasrulah Ansor,https://play-lh.googleusercontent.com/a/ALm5wu0O9Wc9w0aeoIv0W4g-GrCnpaFse6NTC5N74Lg0=mo,"Bagus, cuma lumayan aja",5,0,4.55.2,2022-11-20 12:18:26,,,newest,com.gojek.app
9f230209-75d2-4147-82ef-c4cb611cba80,okta gaming,https://play-lh.googleusercontent.com/a/ALm5wu1nXRIRpmmjqYrs99f10fCPGW56PpzoPnYrO0KW=mo,Mantap driver nya,5,0,4.46.2,2022-11-20 12:30:01,,,newest,com.gojek.app
e6127c5b-fb95-42e9-a3de-aa99b36b85ec,Nicolas Eman,https://play-lh.googleusercontent.com/a-/ACNPEu9sgdfdzQqe0aJBQiHcFwRTVDGEZ9vXEMHg6PoGTLk,Terima kasih bang..,5,0,4.55.2,2022-11-20 12:34:58,,,newest,com.gojek.app
f89f4379-8d1d-4973-8435-43d01a24d83b,Ali Imran Pasaribu,https://play-lh.googleusercontent.com/a-/ACNPEu8ub-mXsamS66BzNPExKRfZDW2tR6Lhe7cKyagg,Mantap,5,0,4.55.2,2022-11-20 12:38:43,,,newest,com.gojek.app
53a1e26b-cca9-4a02-b561-c3f007b2058c,Dewi,https://play-lh.googleusercontent.com/a/ALm5wu3dRkpM8n5BtQYaE-npUXHe3N5rgd5PAuV2Nk0=mo,Sangat membantu.. fiturnya lengkap,5,0,4.49.2,2022-11-20 12:50:16,,,newest,com.gojek.app
51f17400-45bc-495f-aa06-14e5109046e7,Azhar Kahfi Muharrama,https://play-lh.googleusercontent.com/a-/ACNPEu-v5dCsPWzrPlA5PKsrFW3YlULXvx2ovVe-aDiuFQ,Keren,5,0,4.56.1,2022-11-20 12:50:37,,,newest,com.gojek.app
21312611-a2d8-4296-a9af-45f2d7d7d017,Maxtron Galaxy,https://play-lh.googleusercontent.com/a/ALm5wu3xZkOn5LwK8SEwMYK2ff_KXmQl6-pxmHcFfblI=mo,Bagus,5,0,4.55.2,2022-11-20 13:04:58,,,newest,com.gojek.app
285e9294-f258-4d2f-9eac-25fa78c815fb,Jm Aura,https://play-lh.googleusercontent.com/a/ALm5wu2AK8D4XssWkoqq0EX0zzSUNd-SfPGW3S32UWFN=mo,Lumayan kl LG keluar rumah tinggal klik gojek... Sangat membantu 👍,5,0,4.50.1,2022-11-20 13:09:36,,,newest,com.gojek.app
c3aeb62a-1c0b-4fed-b3a3-71f573d56b2a,mizwar abdulkohar IG_mizwar_461,https://play-lh.googleusercontent.com/a-/ACNPEu-zMVk72_mWqmD3P0HuB9XEu_2Bx585ShaQnis,Terima kasih,5,0,4.56.1,2022-11-20 13:13:35,,,newest,com.gojek.app
d3bcedfa-a6a7-46e3-bd81-766ac61b82be,Hrbp DIY-Jateng,https://play-lh.googleusercontent.com/a-/ACNPEu8xb_nTzSyx1qAv99HbL-wfrmdRXsjEk3LmYxmT,Ok,5,0,,2022-11-20 13:19:44,,,newest,com.gojek.app
05b9332e-82f7-403c-ae07-a5d6ad213213,Putra senja,https://play-lh.googleusercontent.com/a/ALm5wu2f4xJnKH3Qd4prZkeykNbiUT1O24NKlt0sz13m=mo,Ok lancar tanpa kendala semuga tetap amanah,5,0,4.55.2,2022-11-20 13:20:01,,,newest,com.gojek.app
c0a578dd-0e9c-4a0f-b683-715708b145e8,KONRO KARAENG,https://play-lh.googleusercontent.com/a-/ACNPEu9XfoheJZI4wjLJ4NaZdNcX4jWGCGzrwynq6GmOeQ,Ok,5,0,,2022-11-20 13:27:39,,,newest,com.gojek.app
c27961de-f300-4107-ab63-66b18e9d88e0,Rizky Dwijayanto,https://play-lh.googleusercontent.com/a-/ACNPEu-4EdOFp4kLehI8Bgj4lDTU8u2Lk_-Ks7r03g-Dpg,Sangat menolong.,5,0,4.55.2,2022-11-20 13:30:30,,,newest,com.gojek.app
74b07425-b15a-4f22-8c5f-e0290d82f088,Bayu Permana,https://play-lh.googleusercontent.com/a-/ACNPEu-KL7h3nL7Wg-dOyMFJ3FeqmZmUKq1yq38M5vETjw,akusuka makasih ya,5,0,4.55.2,2022-11-20 13:39:03,,,newest,com.gojek.app
22dffb70-ef88-49d8-ab3a-b6e40f1360ac,Dapi Haryady,https://play-lh.googleusercontent.com/a-/ACNPEu_HlOl1sd09tmYt4o-HdbxcotTWWg30F99Q_1Tl1g,Sangat membantu,5,0,4.55.2,2022-11-20 13:47:58,,,newest,com.gojek.app
f910d574-f3a1-4adf-bad1-7133a6df5214,ecko sha,https://play-lh.googleusercontent.com/a-/ACNPEu_U-QuP-5_w06zM95AxsDOfo2r6wn8Gner5d_CZ7A,Sangat membantu dalam setiap kegiatan,5,0,4.55.2,2022-11-20 13:54:46,,,newest,com.gojek.app
a8dc814e-e19b-4a03-84e8-2d764b1d1001,Saefudiin Saefudin,https://play-lh.googleusercontent.com/a/ALm5wu3iKecFWeFQAtrU3_eUcM5Z1ykptK87SgynEoDU=mo,Sangat membantu sekali,5,0,4.55.2,2022-11-20 13:55:46,,,newest,com.gojek.app
3c750ba0-10c8-4ad4-8c3d-e08e9eae8533,Elok Soenarto,https://play-lh.googleusercontent.com/a-/ACNPEu94qnf-xJT30scx4cQ-C6Xsw6j77Y_NwTU6zaRT,Gocar memang ok...,5,0,4.55.2,2022-11-20 13:59:06,,,newest,com.gojek.app
85a570e5-e83a-4442-a1fa-394275e916f0,Mega Maulidha,https://play-lh.googleusercontent.com/a/ALm5wu3MWu5lGNm2q_n5M5Swbx2MX85hME6YhWGYxMBg=mo,Semua lengkap dan mudah,5,0,3.40.3,2022-11-20 14:00:01,,,newest,com.gojek.app
3869a0e2-73f7-421b-8c0a-2a5623b859b1,syukari 246,https://play-lh.googleusercontent.com/a/ALm5wu16jSnInDjFkag6__soGwJLefTKg1su_NgaDmbU=mo,ko sekarang gojek udah jarang ada promo goride yaa padahal lumayan kalo mahal ada promo bisa ngurang2in pengeluaran,5,1,4.55.2,2022-11-20 14:02:36,,,most_relevant,com.gojek.app
3869a0e2-73f7-421b-8c0a-2a5623b859b1,syukari 246,https://play-lh.googleusercontent.com/a/ALm5wu16jSnInDjFkag6__soGwJLefTKg1su_NgaDmbU=mo,ko sekarang gojek udah jarang ada promo goride yaa padahal lumayan kalo mahal ada promo bisa ngurang2in pengeluaran,5,1,4.55.2,2022-11-20 14:02:36,,,newest,com.gojek.app
14ef0dc1-8e1b-44a6-829a-4fbe684e8f26,Iqbal Oktavian,https://play-lh.googleusercontent.com/a-/ACNPEu93S1ZKpJRYj9keuyylw2wgMZekZD8Vbw9JfJlSGg,Always the best,5,0,,2022-11-20 14:02:36,,,newest,com.gojek.app
d77e0581-4702-468f-b31e-a0eb27ef9a5b,hery aryadi,https://play-lh.googleusercontent.com/a-/ACNPEu9JZVyVMdHjnqrZDbUbeJj9X9dDuUREqcceXpA_Et8,ok,5,0,4.55.2,2022-11-20 14:12:08,,,newest,com.gojek.app
f0cd3836-e03b-4209-bae0-1178cd57834f,Maryadi Maryadi,https://play-lh.googleusercontent.com/a-/ACNPEu8qyvkiGVJOCwb2o9ytqW4bDrny2D6dMIVqyigPfQ,Keren,5,0,3.15.2,2022-11-20 14:14:27,,,newest,com.gojek.app
93f3edf9-7a8c-4b31-8cc5-ab89fea2c9fe,Rini Supiah,https://play-lh.googleusercontent.com/a-/ACNPEu_PKq2Ak78XtfpPNffY0uW-pU2dS8-HwYkt2o0crw,Terimakasih pa iman sudah mengantarkan kami ke klinik duta kartini pada hari Senin tgl 31 Oktober 2022. Walaupun itu pertama kalinya bagi putri kami naik gocar ke Bandung kota sekaligus hari terakhir kami bersama nya🙏🏻😢,5,0,4.54.2,2022-11-20 14:22:58,,,newest,com.gojek.app
5ea95b9f-7aaa-4ded-a843-82dcf3d855dc,Mada Nainggolan,https://play-lh.googleusercontent.com/a-/ACNPEu-aAPYqHiTfcdGn9pqfvO9hFvSorkvsGnhAD9SW,Bagus bangat,5,0,4.55.2,2022-11-20 14:24:34,,,newest,com.gojek.app
c1a30cd8-6c71-405a-8023-61c28a1f091c,Rizki Rizki,https://play-lh.googleusercontent.com/a/ALm5wu13pgBBxHzEflr9qJXImPCTo79S9JOXEyABQbZk=mo,Sangat senang sekali,5,0,4.55.2,2022-11-20 14:27:24,,,newest,com.gojek.app
963c2094-01f6-4d9b-b405-4f6cfae30971,Mariani Mariani,https://play-lh.googleusercontent.com/a/ALm5wu2tOBFx7QaopmeFOUK2NR8rzx-b2Y80kEHFmy5D=mo,Kok susak login ya,5,0,4.55.2,2022-11-20 14:29:13,,,newest,com.gojek.app
0f39ce33-01cd-452a-a21d-f9c5f2cbfa54,George Sirait,https://play-lh.googleusercontent.com/a-/ACNPEu8B4KFSS23LZbKGsEJT85GSxdrB2WZrNF47yOBjkg,Kenapa gak diaktifkan lagi go massagenya,5,0,4.56.1,2022-11-20 14:30:04,,,newest,com.gojek.app
d88505ec-ff2b-43df-90b2-45fadb7bddf8,Tri Wahyuningsih,https://play-lh.googleusercontent.com/a-/ACNPEu9bZQEIpb_hKTMvAIwvMU4Q0YFbTH6UryC6JmBAHw4,Sangat membantu sekali,5,0,4.55.2,2022-11-20 14:34:30,,,newest,com.gojek.app
1c602f17-bfb9-4caa-9c54-5493aa7fc5dd,dede suryadi,https://play-lh.googleusercontent.com/a/ALm5wu2HFjypJt3qItEhbz9kS1AGBSwdPBRJnRpPzOMe=mo,Mantaaabbb👍👍👍👍👍👍,5,0,4.54.2,2022-11-20 14:36:35,,,newest,com.gojek.app
a8ae4164-cae0-4a8c-b51e-64fec03c7ce7,Iman Fauzi,https://play-lh.googleusercontent.com/a/ALm5wu3wNPs8Za-6xtAtDuR3O-IIZckjYKyHat_0V7dP=mo,Bagus,5,0,4.56.1,2022-11-20 14:38:16,,,newest,com.gojek.app
796f92e1-8582-4c96-a9e2-1563c1dc11f0,Ale Jangkrik,https://play-lh.googleusercontent.com/a/ALm5wu03ve9XdFhAS010aeEzWMij1fkbJF-6i__C_95g=mo,ok pokoknya,5,0,4.56.1,2022-11-20 14:42:31,,,newest,com.gojek.app
5975da7f-a7c3-4715-abbc-28adbbb08cf4,Anwar Marojahan,https://play-lh.googleusercontent.com/a-/ACNPEu_ZW1A_GF0oOZr8IP8Z6YWCQ1tVRtsCKt1TqgNI,Oke,5,0,4.54.2,2022-11-20 14:47:05,,,newest,com.gojek.app
2de313be-78de-4a6a-ad7b-72d02d2cf11b,Joko Marwanto,https://play-lh.googleusercontent.com/a-/ACNPEu-Yuw_nl1BeuhJ_gz-0XI3Hl9rVLKAInDk_co4UYw,Nice,5,0,,2022-11-20 14:48:35,,,newest,com.gojek.app
aeeafbe9-b74e-4063-8e8f-1b8f524b7588,Polmer Lg,https://play-lh.googleusercontent.com/a/ALm5wu0WEl_05_61idqae_rxhrSkNhoND-d9gyoYJuQ=mo,Terimakasih perjalanan selalu aman,5,0,4.55.2,2022-11-20 14:53:45,,,newest,com.gojek.app
a04a542f-e7d3-4a53-83c0-c353486e51ad,Taryono Taryono,https://play-lh.googleusercontent.com/a/ALm5wu0K5FWEGJWGHbILLuyOMrOrdgsRcZjnmvn__hGk=mo,Good,5,0,4.54.2,2022-11-20 15:06:45,,,newest,com.gojek.app
02348b37-d847-499c-a7b6-021c01a59a89,karara mae,https://play-lh.googleusercontent.com/a/ALm5wu0V1PTcGI54ghl2KdtNC1dWJiIAAL-yI9ifQZxU=mo,terbaik,5,0,,2022-11-20 15:06:51,,,newest,com.gojek.app
bc805708-d464-40c0-9ac9-be3b82931b77,Wandy Sahputra,https://play-lh.googleusercontent.com/a-/ACNPEu-pB7o7ZXhS19KilzkMB4T1i_bnjT-dJ65qQa39,Saya sangattszz senang dengan aplikasi gojek anak bangsa 😍😘😘😘,5,0,4.48.1,2022-11-20 15:08:16,,,newest,com.gojek.app
aa8dfff1-c0a6-4e45-ac07-4c3d310e33c1,Annastasya,https://play-lh.googleusercontent.com/a-/ACNPEu-vrWExb4KRDJL2UvkcLQACLllV3JmFXGSbBL7J,😳💖👉👈,5,0,4.55.2,2022-11-20 15:21:20,,,newest,com.gojek.app
7b727e43-4428-4279-9869-054158d58c3d,kiki ajeng,https://play-lh.googleusercontent.com/a/ALm5wu1Xcv8pOhJtVLemvzHXFJ3ZWYoFu0FDnjLnssfW=mo,cara kompline drivver d mana ya kak?,5,0,4.46.1,2022-11-20 15:27:13,,,newest,com.gojek.app
fa3cc038-d932-42c3-a2d5-3b2d81430c72,Putri Kayla,https://play-lh.googleusercontent.com/a-/ACNPEu_qLjXRvtIm1d9l0CFd-ig4SXZ4ls1suxmv4hIq,Aku sukses,5,0,4.54.2,2022-11-20 15:29:18,,,newest,com.gojek.app
06738f67-d0d4-48e3-856d-96ba090b7a52,Bhe Channel,https://play-lh.googleusercontent.com/a-/ACNPEu8-xYjFTF_ff9gZSjwp26Dyr8XEW1ninK1ZGTbLDQ,Membantuu,5,0,4.55.2,2022-11-20 15:32:26,,,newest,com.gojek.app
e0cd665d-c176-4a42-961b-afc78d6372a5,Jamal Martawijaya,https://play-lh.googleusercontent.com/a-/ACNPEu-aEqe9yuyrgMeQDSYaaUT4eVAN7ZXiSB4KTF1g,Cakep,5,0,4.55.2,2022-11-20 15:32:33,,,newest,com.gojek.app
0e1505c0-d2b8-4c0d-bb2e-c0bb137dc050,David Choiron,https://play-lh.googleusercontent.com/a/ALm5wu34VSxKgM9V3Sh0NEB9DbH8kahxjennb-wvKZvc=mo,Sangat membantu promo nya,5,0,4.55.2,2022-11-20 15:32:40,,,newest,com.gojek.app
b1b1dc92-4f21-4103-aea3-56165141832e,Nayla 8787,https://play-lh.googleusercontent.com/a/ALm5wu13dbN4JyQsuSnf-LYaTcrvqOdg-0NVpdAAAdlI=mo,"Bapaknya baik, sopan... matur suwun pak",5,0,4.55.2,2022-11-20 15:39:30,,,newest,com.gojek.app
ddfd8680-591d-459f-9076-d18eca435149,Rofik Dian,https://play-lh.googleusercontent.com/a-/ACNPEu-nmjB5xr9KQCbu-qAbM0bW3RQGpmLY1XVtzjdJsw,Gud,5,0,4.56.1,2022-11-20 15:42:07,,,newest,com.gojek.app
93ff6ce3-0c57-4da1-b568-3579b0fc66d3,Dwi Permana,https://play-lh.googleusercontent.com/a-/ACNPEu_KTe_lkm1HN0ysaI25qYGmTu8v36qpr6OJMJhg,Hpku tapi lemottt ga sesuau spek,5,0,4.46.2,2022-11-20 15:47:29,,,newest,com.gojek.app
bbcc2068-1470-4bd7-b9f0-a1e212d5b8f3,Siti Rokayyah,https://play-lh.googleusercontent.com/a/ALm5wu0j1ygXbkL2UbZF4lIDWFDNEENgTKDDKFdBEsHN=mo,Bagus,5,0,4.55.2,2022-11-20 16:01:23,,,newest,com.gojek.app
2f915d49-ad3a-40da-a936-54599f309766,Muhammad Randi Hajjuanur,https://play-lh.googleusercontent.com/a/ALm5wu36kjn82qGcl8vUvRs3mOvyiK5uPYoqHqM6XoDS=mo,Good,5,0,4.55.2,2022-11-20 16:11:14,,,newest,com.gojek.app
7e99576e-93bc-4b23-9d3e-712e01d3eefd,Intan Juwitasari,https://play-lh.googleusercontent.com/a/ALm5wu2eF1DKymIcrSzmKuKq1r4q-l6hCQVultT1b-m3=mo,Suka,5,0,4.56.1,2022-11-20 16:17:32,,,newest,com.gojek.app
27572bf8-0491-43bd-9593-c872049219eb,Hartini Tini,https://play-lh.googleusercontent.com/a/ALm5wu38iWbRPwpOUqCjuiTv-yc8QMNi1GghAs_Uix8Z=mo,Mantapppp,5,0,4.55.2,2022-11-20 16:25:38,,,newest,com.gojek.app
f900eacb-82c1-40d2-a02b-5462d99e60fb,Mohammad Hanafi,https://play-lh.googleusercontent.com/a/ALm5wu2NF_KTlb7tpMi__cjjFd9WpupgEX4u9NXxRZRa=mo,Sangat membantu di saat kita lagi butuh Penjemputan darurat,5,0,4.56.1,2022-11-20 16:29:29,,,newest,com.gojek.app
c089faeb-aee4-49a1-ac25-f8faa9e0db70,Fatur Alfahturahman,https://play-lh.googleusercontent.com/a/ALm5wu2tIyQNC3DbvE93UHk8p8m4jSDhP5Jk5ldrcS3N=mo,Sngt membntu sya,5,0,,2022-11-20 16:41:45,,,newest,com.gojek.app
bedf5721-343e-4871-8deb-b19f848ff641,Dasep Mustari,https://play-lh.googleusercontent.com/a-/ACNPEu_IHSB0uxamnsHOlu1PqkbN5unnzdd-jgYCUDO_m4Q,Mantap,5,0,4.55.2,2022-11-20 16:50:39,,,newest,com.gojek.app
9967ebfe-ea47-445f-92f5-27077d750eb3,Ary Anto,https://play-lh.googleusercontent.com/a/ALm5wu1ozUy5B33y55qDFqsHUqa2hBRodUZE7UW2IgoO=mo,Selalu memberikan yang terbaik dari dulu,5,0,,2022-11-20 17:04:15,,,newest,com.gojek.app
eb7f9b18-9d7c-48f8-ae5b-4ef173b94411,Hiswara darma Putra,https://play-lh.googleusercontent.com/a-/ACNPEu_ghI7ysVYiTdK7lSxW7hoAq79VZnb0gVNF91BhxA,Ok mantap,5,0,4.55.2,2022-11-20 17:06:03,,,newest,com.gojek.app
ac361541-4328-4b8a-b50a-968c5cc418a8,Syukur Bdm,https://play-lh.googleusercontent.com/a/ALm5wu2VQ8MVJXPBgc4iOsUdwK7kxic28r18ap-0Asxx=mo,Makasi aplikasi sangat memuaskan,5,0,,2022-11-20 17:24:48,,,newest,com.gojek.app
0bdc6bfc-df4c-4a3d-82c7-f611573fe5ed,Gunawan Abdul rochman,https://play-lh.googleusercontent.com/a-/ACNPEu8RHYufSlLzgneQiVgwo-osHARWAR4XvDPCJc7z,Good,5,0,,2022-11-20 17:25:58,,,newest,com.gojek.app
cc7c4780-c75d-4c23-aad5-32566c3e4a7f,Louis stevani31,https://play-lh.googleusercontent.com/a-/ACNPEu_X2JtCca8slYPBthM6Dj2zeaOQcauNMzKOS3gz,Sangat bagus,5,0,,2022-11-20 17:28:29,,,newest,com.gojek.app
860c2491-e909-46b1-80e4-8318e3cd4103,Tandi Alex,https://play-lh.googleusercontent.com/a-/ACNPEu9vrKaJm-99oXGMhcSC6iZpWN35XXKIPirkyGxh,Bagus pelayanannya,5,0,4.51.1,2022-11-20 17:46:20,,,newest,com.gojek.app
93f74e3c-e6b0-420e-a9e2-387abdfb850f,amollreswa agustinus,https://play-lh.googleusercontent.com/a-/ACNPEu8p3VGXs3du7s7ImpndNV1Gi9JsNU9S52JhpqjM,Ok,5,0,4.55.2,2022-11-20 18:09:45,,,newest,com.gojek.app
69a2bc19-f521-45cd-b265-24d4928650f4,dirman bonek,https://play-lh.googleusercontent.com/a-/ACNPEu9RpUGdvNfiIqHxN54z7NTpkxC5qpWnGTuOIDaH9Q,Membantu,5,0,4.55.2,2022-11-20 18:15:38,,,newest,com.gojek.app
48bcf087-7578-4fb5-ab37-3bd67da0a877,Agung Budi Triono,https://play-lh.googleusercontent.com/a/ALm5wu2Ok_Kdk4SxVjo97wJ-0fQm47H9WC9U8C7ii1-L=mo,Good,5,0,,2022-11-20 18:48:03,,,newest,com.gojek.app
ceaef9f1-67ef-45e0-8207-7ae15fc8ff9e,Sugianto Aja,https://play-lh.googleusercontent.com/a-/ACNPEu_eXbr-jpACv0_ZdoD2UxLSaffa4iJ1j0q1BLdEpw,Sangat bagus.dari sini kita bisa menghemat pengeluaran melalui Aplikasi ini.sy sudah membuktikannya.,5,0,4.55.2,2022-11-20 18:59:36,,,most_relevant,com.gojek.app
